id,created_at,text,hashtags,media_url
1499441019498156041,2022-03-03 17:46:11+00:00,b'Big news. Tickets on sale next week. #PaulPutin brought to you by @TimJDillon promotions. https://t.co/O45FjVRxd8',"[{'text': 'PaulPutin', 'indices': [37, 47]}]",http://pbs.twimg.com/media/FM8VpwGXoAQC77B.jpg
1493100524689891331,2022-02-14 05:51:20+00:00,b'honestly after seeing everything he\xe2\x80\x99s been through I am just so happy for him. @obj love brotha. https://t.co/4sTkTMzHbi',[],http://pbs.twimg.com/ext_tw_video_thumb/1493100491592638466/pu/img/MXxEOTf0b8rm1aeN.jpg
1493070795001765889,2022-02-14 03:53:12+00:00,b'Me &amp; @obj in 2015 \n\nLOL! https://t.co/5fVZ8mOIn0',[],http://pbs.twimg.com/ext_tw_video_thumb/1493070750932246532/pu/img/d0uYbI-QZK8Pxw29.jpg
1493058823258583040,2022-02-14 03:05:37+00:00,b'RT @MostVpromotions: Cooper Kupp is definitely your MVP. \n\nCongrats @RamsNFL @CooperKupp https://t.co/kSGnF7xEpw',[],http://pbs.twimg.com/media/FLhoFOoX0AcUlNV.jpg
1493044710356951044,2022-02-14 02:09:33+00:00,b'Cooper Kupp\xf0\x9f\x98\x8d https://t.co/c0GXoS2PUq',[],http://pbs.twimg.com/media/FLhcP7PXIAE42Sk.jpg
1489068633984745477,2022-02-03 02:50:02+00:00,b'bro lemme tell you bout this new NFT\xe2\x80\xa6\n\n@garyvee https://t.co/3tXZTaefXj',[],http://pbs.twimg.com/media/FKo8B1eWYAIKzcc.jpg
1488887704037253121,2022-02-02 14:51:05+00:00,b'Promoter Paul @Serranosisters https://t.co/DlZoxCYDBU',[],http://pbs.twimg.com/media/FKmXeUyX0AMWd84.jpg
1487930525348204550,2022-01-30 23:27:36+00:00,"b""RT @WBCBoxing: A great support of women's boxing and a job that is not finished yet! https://t.co/TBSsmlu18V""",[],http://pbs.twimg.com/media/FKYc79WUUAAc9a9.jpg
1486834313928839170,2022-01-27 22:51:39+00:00,b'RT @cspensley_: https://t.co/lli6Dbkgt6',[],http://pbs.twimg.com/ext_tw_video_thumb/1486816547255590912/pu/img/lb7l2GnIcpZrSyop.jpg
1486780076159115269,2022-01-27 19:16:07+00:00,b'I\xe2\x80\x99ve redesigned the logo. https://t.co/K0sFuQqOyf',[],http://pbs.twimg.com/media/FKIamXmX0BMvpPT.jpg
1486753411051573251,2022-01-27 17:30:10+00:00,b'Tomorrow. Diss track. @danawhite https://t.co/eLkLs7ayeW',[],http://pbs.twimg.com/media/FKICV6uVIAEs0MR.jpg
1486738893043023875,2022-01-27 16:32:29+00:00,b'#TaylorSerrano is official. Biggest women\xe2\x80\x99s fight in boxing history. We did it @Serranosisters  @MostVpromotions \n\nThank you @KatieTaylor  @TheGarden  @EddieHearn  @MatchroomBoxing  @DAZNBoxing https://t.co/BVn9V8LJiW',"[{'text': 'TaylorSerrano', 'indices': [0, 14]}]",http://pbs.twimg.com/media/FKH1H-SWUAARNqF.jpg
1486718007116140554,2022-01-27 15:09:29+00:00,b'2 years ago today I made my pro debut and dropped this little guy\xe2\x80\xa6KSI been running since https://t.co/xFoQui4lVJ',[],http://pbs.twimg.com/media/FKHhLTDUYBIrcpf.jpg
1484636264217391112,2022-01-21 21:17:23+00:00,"b'. @danawhite when I make my MMA debut, I could cut 20 pounds &amp; do it at Welterweight / 170 pounds. That\xe2\x80\x99s what all UFC fighters do and many have destroyed their bodies &amp; minds doing it.\n\nBut I\xe2\x80\x99m gonna do it at Middleweight (185). Health first. \n\nPS Conor walking around at 190 https://t.co/ifR8ed3FTE'",[],http://pbs.twimg.com/media/FJp8z_SWUAUdH8P.jpg
1483135159549378561,2022-01-17 17:52:32+00:00,b'2\xef\xb8\x8f\xe2\x83\xa35\xef\xb8\x8f\xe2\x83\xa3 https://t.co/tQoqOM34I9',[],http://pbs.twimg.com/media/FJUnkOsVIAIX1E0.jpg
1482203927089135619,2022-01-15 04:12:08+00:00,b'There\xe2\x80\x99s nothing better than being humble and non materialistic. https://t.co/tMu6m3VB7Q',[],http://pbs.twimg.com/ext_tw_video_thumb/1482203880310116354/pu/img/N74Q0uoz1c2ne5wJ.jpg
1479578102447542272,2022-01-07 22:18:03+00:00,b'1st day training kicks. Doubted every step of the way.. but kick down the doors of the doubters. @bellatormma @pflmma https://t.co/pA1gkCrdzE',[],http://pbs.twimg.com/ext_tw_video_thumb/1479578017852641280/pu/img/v0wj9tFU_guhYC4l.jpg
1479518143600947201,2022-01-07 18:19:48+00:00,"b'RT @Dexerto: After all the accusations from fighters and Dana White, Jake Paul passed his drug tests \xf0\x9f\x92\x89 https://t.co/DRJPhaRoEw'",[],http://pbs.twimg.com/media/FIchEzDXsAMPReG.jpg
1478870867710861312,2022-01-05 23:27:45+00:00,b'Some reflection after winning \xe2\x80\x9cBreakout Boxer of The Year\xe2\x80\x9d \n\nThanks @SInow https://t.co/TxFgPhB8aP',[],http://pbs.twimg.com/media/FIYBNrfWUAE9Su_.jpg
1477592421236195332,2022-01-02 10:47:40+00:00,b'Pt 2. https://t.co/Nw4XQiEOFG',[],http://pbs.twimg.com/ext_tw_video_thumb/1477592335609470977/pu/img/SHebtehYc-mITqeV.jpg
1477591772683505666,2022-01-02 10:45:05+00:00,b'My response to Dana Whites embarrassing response. https://t.co/Fy8K42Pdg9',[],http://pbs.twimg.com/ext_tw_video_thumb/1477591467971559424/pu/img/5pvIG5vaap3pFHkz.jpg
1477365412744552454,2022-01-01 19:45:37+00:00,b'Happy new year @danawhite. Here is a real challenge for you\xe2\x80\xa6 \n\nI will immediately retire from boxing and fight Jorge Masvidal in the UFC if you agree to: https://t.co/bJScDVITvL',[],http://pbs.twimg.com/media/FICoAw1XMAguOae.jpg
1477050536901890061,2021-12-31 22:54:24+00:00,b'https://t.co/iZ1YqnWjsi https://t.co/yiLdCsG8CR',[],http://pbs.twimg.com/tweet_video_thumb/FH-JoMTXEAU2Pi1.jpg
1477004100583759872,2021-12-31 19:49:53+00:00,b'RT @ESPNRingside: Jake Paul\xe2\x80\x99s KO of Tyron Woodley was voted ESPN Ringside\xe2\x80\x99s 2021 Knockout of the Year \xf0\x9f\x8f\x86 https://t.co/zvoulEbG3m',[],http://pbs.twimg.com/media/FH4yD7QUcAgHhLO.jpg
1472746672925065222,2021-12-20 01:52:23+00:00,b'@usscunningham awesome work champ. \n\nthank you for the rounds\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc https://t.co/ALg2hvMxIf',[],http://pbs.twimg.com/media/FHA_SrqXsAMeEYW.jpg
1472660500630679559,2021-12-19 20:09:58+00:00,b'RT @LoganPaul: a jake paul story https://t.co/gB17lDzwPQ',[],http://pbs.twimg.com/media/FG_UApUX0AIrJ-A.jpg
1472507073040633857,2021-12-19 10:00:18+00:00,b'RT @LoganPaul: he\xe2\x80\x99s fine @jakepaul https://t.co/O5WKyEirrs',[],http://pbs.twimg.com/ext_tw_video_thumb/1472444448005136388/pu/img/kfQeuXSbtDBbVFkj.jpg
1472455078502088705,2021-12-19 06:33:42+00:00,b'RT @JuliaRose_33: spot the difference https://t.co/VfC4VzeBTc',[],http://pbs.twimg.com/media/FG8wriIWQAIIx7d.jpg
1472454565937262592,2021-12-19 06:31:40+00:00,b'I\xe2\x80\x99ve KO\xe2\x80\x99ed everyone I\xe2\x80\x99ve fought. https://t.co/Pz55uCIHc4',[],http://pbs.twimg.com/ext_tw_video_thumb/1472454524220628998/pu/img/dTlAfrFWYIzovP2U.jpg
1472448534142201861,2021-12-19 06:07:41+00:00,b'BING BONG https://t.co/lV2X2Drx1y',[],http://pbs.twimg.com/media/FG8wIqXXMAA8Pq5.jpg
1472270832072376325,2021-12-18 18:21:34+00:00,b'TONIGHT. https://t.co/uEkJZnoofw',[],http://pbs.twimg.com/media/FG6OgxhWQAchtXY.jpg
1471963983674544134,2021-12-17 22:02:16+00:00,b'TIME TO BUCK. TOMORROW. (PPV LINK IN BIO) #PaulWoodley2 https://t.co/nbFjR8z0GK',"[{'text': 'PaulWoodley2', 'indices': [42, 55]}]",http://pbs.twimg.com/ext_tw_video_thumb/1471963805081083913/pu/img/7Ban7bhJKZ7_EdBr.jpg
1471877556207075338,2021-12-17 16:18:50+00:00,b'RT @ESPNRingside: Official weight \xe2\x9a\x96\xef\xb8\x8f\n\n@JakePaul - 191.4 lbs \n\n#PaulWoodley https://t.co/SFODouL0t9',"[{'text': 'PaulWoodley', 'indices': [62, 74]}]",http://pbs.twimg.com/ext_tw_video_thumb/1471872895383216132/pu/img/3utJdHu6hULkWQHo.jpg
1471566400573644815,2021-12-16 19:42:24+00:00,b'RT @ESPNRingside: Jake Paul explained why he wore a ski mask to the #PaulWoodley press conference\xf0\x9f\x92\xb0 https://t.co/D5r3PFW0sQ',"[{'text': 'PaulWoodley', 'indices': [68, 80]}]",http://pbs.twimg.com/media/FGwGFUHWYAIN4Re.jpg
1471565982493777925,2021-12-16 19:40:45+00:00,b'I\xe2\x80\x99ll eat your ass! https://t.co/ITx8KOVP42',[],http://pbs.twimg.com/ext_tw_video_thumb/1471565947286736903/pu/img/z_q2pXYb49FpNuyn.jpg
1471538593332088836,2021-12-16 17:51:55+00:00,b'My \xe2\x80\x9cMost Valuable Boxer\xe2\x80\x9d belt designed and painted by Alec Monopoly is my  $500k Christmas present. It\xe2\x80\x99s hand painted by one of the greatest artists of our generation and features a Hermes Birkin bag sewed into the side as well as a diamond Cartier and Rolex watch. 2 days. https://t.co/tBNkJjWViC',[],http://pbs.twimg.com/ext_tw_video_thumb/1471538526328082441/pu/img/8uKpj0CFklF0CQwz.jpg
1471235952140075015,2021-12-15 21:49:19+00:00,b'Open workout\xe2\x9c\x85 https://t.co/XCol6JkLrk',[],http://pbs.twimg.com/ext_tw_video_thumb/1471235872611880967/pu/img/qkX0OOhUGTHHHg2d.jpg
1471142578552778760,2021-12-15 15:38:17+00:00,"b'DECEMBER 18th. \n\nLIVE FROM TAMPA, FL\n\n@ShowtimeBoxing @AmalieArena \n\n\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\n\nhttps://t.co/CtzCj1006K https://t.co/KvcsMkUQcH'",[],http://pbs.twimg.com/ext_tw_video_thumb/1471142469379280903/pu/img/iSmXXqlzy9e-MUJT.jpg
1470855598711488519,2021-12-14 20:37:56+00:00,b'4 DAYS. https://t.co/bDYAqCWh2X',[],http://pbs.twimg.com/media/FGmHW70WUAIKvb0.jpg
1470140577215918080,2021-12-12 21:16:42+00:00,b'6 DAYS. https://t.co/yaJ9tSgcO0',[],http://pbs.twimg.com/media/FGb9CZ5XMA0fWHR.jpg
1469705206539685889,2021-12-11 16:26:41+00:00,b'RT @ShowtimeBoxing: \xe2\x98\x9d\xef\xb8\x8fWEEK until #PaulWoodley\xe2\x9c\x8c\xef\xb8\x8f\n\n[\xca\x9f\xc9\xaa\xe1\xb4\xa0\xe1\xb4\x87 \xe1\xb4\x8f\xc9\xb4 \xea\x9c\xb1\xca\x9c\xe1\xb4\x8f\xe1\xb4\xa1\xe1\xb4\x9b\xc9\xaa\xe1\xb4\x8d\xe1\xb4\x87 \xe1\xb4\x98\xe1\xb4\x98\xe1\xb4\xa0] https://t.co/XyNURKOa5C',"[{'text': 'PaulWoodley', 'indices': [33, 45]}]",http://pbs.twimg.com/media/FGVOzBVWYAwYP5M.jpg
1468636330695532546,2021-12-08 17:39:21+00:00,b'Google Trends Top 10 most searched Athletes of 2021 \xf0\x9f\x93\x88\n\nLooking like a Jake Paul vs. Tiger Woods fight in 2022. https://t.co/yMxqlGCtHC',[],http://pbs.twimg.com/media/FGGk9F8WQAAOy--.jpg
1467876807693279236,2021-12-06 15:21:17+00:00,b'Tommy Fury has pulled out of the fight due to a \xe2\x80\x9cmedical condition\xe2\x80\x9d and Tyron Woodley is stepping in for December 18th for the official rematch. https://t.co/t1OFVQQBBt',[],http://pbs.twimg.com/ext_tw_video_thumb/1467875869343498243/pu/img/-YoDQsfgcM1iRN8q.jpg
1466820863185932291,2021-12-03 17:25:20+00:00,b'I smell cap https://t.co/HJG8zYtJ2c',[],http://pbs.twimg.com/ext_tw_video_thumb/1466819750734884866/pu/img/WYiBlxRVC9B3r6uV.jpg
1466562263259701256,2021-12-03 00:17:45+00:00,b'https://t.co/cG9onYTNGG',[],http://pbs.twimg.com/ext_tw_video_thumb/1466562129943793668/pu/img/hKDHI3tTsOfH2N3-.jpg
1464826554203074561,2021-11-28 05:20:40+00:00,b'George welcomed Teofimo to the land down under\xf0\x9f\x92\xa4\n\n #LopezKambososJr https://t.co/8m557aUHeW',"[{'text': 'LopezKambososJr', 'indices': [50, 66]}]",http://pbs.twimg.com/media/FFQb-LfVQAU5csY.jpg
1461346109259796485,2021-11-18 14:50:37+00:00,b'1 month to go until December 18th and a complete embarrassment of the Fury family. Mark your calendars now to witness history in Tampa. #PaulFury @MostVpromotions @showtimeboxing https://t.co/GXiPeIbyut',"[{'text': 'PaulFury', 'indices': [136, 145]}]",http://pbs.twimg.com/media/FEe-iAKVcAM10kk.jpg
1457119833556881413,2021-11-06 22:56:54+00:00,b'I\xe2\x80\x99m on a mission. December 18th. https://t.co/b0im6UKEWp',[],http://pbs.twimg.com/media/FDi6wp0VUAMlgEg.jpg
1456368862715252736,2021-11-04 21:12:49+00:00,b'#NewProfilePic https://t.co/8wUR07UWld',"[{'text': 'NewProfilePic', 'indices': [0, 14]}]",http://pbs.twimg.com/media/FDYPwwxX0AQxmG8.jpg
1454507589602058244,2021-10-30 17:56:47+00:00,b'Happy Halloween from Dana White and his hookers\xf0\x9f\x91\xbb\xf0\x9f\x8e\x83 https://t.co/ndzsPPpLdD',[],http://pbs.twimg.com/media/FC9y73wWQA4RKEU.jpg
1454241202849697792,2021-10-30 00:18:15+00:00,b'Dana White loves promoting my fights for free.. thank you @danawhite https://t.co/OGKBhduiMK',[],http://pbs.twimg.com/ext_tw_video_thumb/1454241057361760263/pu/img/mix2BcCdp7T8otgY.jpg
1454205044837031936,2021-10-29 21:54:35+00:00,b'RT @BleacherReport: Jake Paul will fight Tommy Fury in Tampa on Dec. 18 https://t.co/w9bSw87Ty7',[],http://pbs.twimg.com/media/FC5AeW9XMAY_2Ni.jpg
1454169190152249345,2021-10-29 19:32:06+00:00,"b'Pucker up Timmy, it\xe2\x80\x99s time to kiss ur last name and ur family\xe2\x80\x99s boxing legacy goodbye. DEC 18th Im changing this wankers name to Tommy Fumbles and celebrating with Tom Brady. Tickets on sale November 10th!\n\n#PaulFury One Will Fall.  \n\n@MostVpromotions @showtimeboxing @amaliearena https://t.co/IFStMpJul5'","[{'text': 'PaulFury', 'indices': [207, 216]}]",http://pbs.twimg.com/media/FC4_KEYXIAUGt61.jpg
1453555281045204994,2021-10-28 02:52:39+00:00,"b'I love karma @Claressashields,\n\nCongrats Abigail Montes! Someone get her a Twitter! https://t.co/gRTqKLZt8A'",[],http://pbs.twimg.com/media/FCwQ0QvXEAEXKnH.jpg
1451399506092826625,2021-10-22 04:06:22+00:00,b'10/10 recommend this movie. https://t.co/7ALFLekai8',[],http://pbs.twimg.com/media/FCRoJnfXMAUmE7p.jpg
1451374476441100292,2021-10-22 02:26:55+00:00,b'I need to stop responding to these fighters and promoting their fights more than they (and their promoters) do\xe2\x80\xa6 but sometimes I just can\xe2\x80\x99t help myself. https://t.co/7fmq0uAwKi',[],http://pbs.twimg.com/tweet_video_thumb/FCRRY8mXsCosBEl.jpg
1451367503687561224,2021-10-22 01:59:12+00:00,b'This clown makes double your purse in my 4th fight.. this clown double\xe2\x80\x99s your PPV buys.. and is double your height. @Gervontaa \n\nGervonta should\xe2\x80\x99ve fought me in kindergarten when we were the same height. https://t.co/PcJpYZsrip',[],http://pbs.twimg.com/media/FCRLDLgXsAQ76K0.jpg
1449866813458710530,2021-10-17 22:36:00+00:00,"b""\xf0\x9f\x9a\xa8 WILDER WHEELS #NFT GIVEAWAY \xf0\x9f\x9a\xa8\n \nTo highlight the @antifundvc partnership with @wilderworld we're giving away a #Wheels \xf0\x9f\x8f\x8e\n \nTo Enter:\n1. RT this Tweet\n2. Follow @WilderWorld\n3. Join Wilder #Wheels Discord https://t.co/uVvvWhodZD\n \n(Winner will be randomly selected on Oct 20) https://t.co/p1UnHAtxdf""","[{'text': 'NFT', 'indices': [16, 20]}, {'text': 'Wheels', 'indices': [113, 120]}, {'text': 'Wheels', 'indices': [190, 197]}]",http://pbs.twimg.com/ext_tw_video_thumb/1449772812881780737/pu/img/flWpYApDyhvw1ZPW.jpg
1446289297049538564,2021-10-08 01:40:13+00:00,b'Tommy has accepted the bet. https://t.co/YAinyfaAnf',[],http://pbs.twimg.com/ext_tw_video_thumb/1446289273079181316/pu/img/6RpA_oNqHOI6KdA4.jpg
1446164348255326209,2021-10-07 17:23:43+00:00,"b'Bought a few @incognitonft a couple months ago when they dropped, now they just sent a mf NFT to space\xf0\x9f\x91\xbdBullish on this project. https://t.co/qbsKzeM6DF'",[],http://pbs.twimg.com/media/FBHOzzfXMAQlrjJ.jpg
1445837842706358272,2021-10-06 19:46:18+00:00,b'I am now offering Tommy Fury $1m \n\nAND\n\n- a FIRST CLASS Spirit flight\n\nAND\n\n- a 7 night stay at the best western WITH continental breakfast included\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc https://t.co/r9XcnRO8st',[],http://pbs.twimg.com/media/FBCl2pZXoAAdnY9.jpg
1445792844862590976,2021-10-06 16:47:30+00:00,b'This is what happens when you turn down a $1m pay day https://t.co/bhDBNy7Xho',[],http://pbs.twimg.com/media/FBB87cNXsAEcslf.jpg
1444042990574518281,2021-10-01 20:54:12+00:00,b'\xe2\x80\x9cCanelo.. will you ever fight Jake Paul?\xe2\x80\x9d https://t.co/7HkvXz0JaU',[],http://pbs.twimg.com/ext_tw_video_thumb/1444042776086253576/pu/img/vVQ-W8T-4D_RDt8o.jpg
1444040085490577413,2021-10-01 20:42:40+00:00,"b'My latest boxing NFT is now up for auction exclusively on @NafterApp, check it out, all proceeds from the NFT sale is going to @BoxingBullies. #NFTs #ad\n\nhttps://t.co/hGi7Qqf0fN https://t.co/UvupcwheLj'","[{'text': 'NFTs', 'indices': [143, 148]}, {'text': 'ad', 'indices': [149, 152]}]",http://pbs.twimg.com/media/FApCTuEWEAAkzAm.jpg
1443624050908086276,2021-09-30 17:09:29+00:00,b'It\xe2\x80\x99s official.\n\nExcited to announce the GWOAT Amanda Serrano @Serranosisters signed as the first MVP athlete @MostVpromotions \n\nAmanda is the #1 P4P female boxer in the world &amp; the greatest female  Hispanic athlete of all time.\n\nThis IS BIG. Pay attention. https://t.co/Puu3TBaz4B',[],http://pbs.twimg.com/media/FAjIa0lXsA0Wtrg.jpg
1442916326100463618,2021-09-28 18:17:14+00:00,"b'I\xe2\x80\x99m minting my boxing fight NFT this Friday on @NafterApp\xf0\x9f\xa5\x8a\xc2\xa0Own the moment from history only 1/1 available. Bidding starts at 25,000 $NAFT.\n100% of the proceeds will go to @BoxingBullies. #NFT #ad https://t.co/wmvacog7vm'","[{'text': 'NFT', 'indices': [187, 191]}, {'text': 'ad', 'indices': [192, 195]}]",http://pbs.twimg.com/media/FAZEuSlVcAcE6IH.jpg
1442586971788886016,2021-09-27 20:28:30+00:00,"b'I decided to auction my 1/1 Mike Tyson @SacredDevilsNFT  with all proceeds going to the @Boxingbullies foundation. Love dis project, let\xe2\x80\x99s go devils &lt;3\n\nAuction Link: https://t.co/ed70IOn2Mz https://t.co/fcjPx94Tg6'",[],http://pbs.twimg.com/media/FAUZK5GXIAEClBj.jpg
1441886395090419715,2021-09-25 22:04:40+00:00,b'\xe2\x80\xa6wow\xe2\x80\xa6 \n\nwhat a performance by Usyk to beat Joshua https://t.co/MZiLdGx2Mx',[],http://pbs.twimg.com/ext_tw_video_thumb/1441886333119565831/pu/img/mazzWpICpDWm5ny0.jpg
1440727205487603722,2021-09-22 17:18:27+00:00,b'My final message to Tommy Fury. https://t.co/sn1r9SNjsb',[],http://pbs.twimg.com/ext_tw_video_thumb/1440726768940314626/pu/img/DJCMpK3gnalgHJrU.jpg
1440427081377058819,2021-09-21 21:25:52+00:00,b'Canelo and Eddy avoiding the positive drug test question like https://t.co/2vhTNpz6Gm',[],http://pbs.twimg.com/tweet_video_thumb/E_1sysNUUAYaMmw.jpg
1440373283111661568,2021-09-21 17:52:06+00:00,b'you gonna live up to your name you grown ass coward? @tommytntfury https://t.co/nQlz1Koqdj',[],http://pbs.twimg.com/ext_tw_video_thumb/1440373271820574727/pu/img/VBsf1Ko3z6IZM95G.jpg
1438952126357639174,2021-09-17 19:44:56+00:00,b'Dana admitted this morning that I would destroy \xe2\x80\x9c170\xe2\x80\x9d pound Masvidal.. So Dana will you give Brunson permission to make some real money? Dana? https://t.co/HtxyWYC99m',[],http://pbs.twimg.com/media/E_gvUufWQAcB0SP.jpg
1438282417115123721,2021-09-15 23:23:44+00:00,b'RT @arielhelwani: The ante has been upped. \n\nMore: https://t.co/u2gNkuLupi https://t.co/rom9SJzfZy',[],http://pbs.twimg.com/media/E_XLEUbWUAY7q7H.jpg
1438197317434290180,2021-09-15 17:45:35+00:00,b'. @danawhite why you so scared to get embarrassed? https://t.co/xehnZaDva4',[],http://pbs.twimg.com/media/E_WA1h4WEAg15xF.jpg
1435716008644386826,2021-09-08 21:25:45+00:00,b'when they try to talk to you in the ring to intimidate you and then realize you\xe2\x80\x99re 10x crazier https://t.co/ZJq8DxxvJR',[],http://pbs.twimg.com/ext_tw_video_thumb/1435715943041277955/pu/img/zemWf_yfXwcpnLew.jpg
1435634957809070087,2021-09-08 16:03:41+00:00,"b'Fuck it, just jumped into this hype and minted my first #NFT. Definitely living in a simulation. These Devils are clean AF frrrr @sacreddevilsnft https://t.co/08OmqkFK1y\xc2\xa0\xc2\xa0\xf0\x9f\x98\x88 https://t.co/m2lmprfmQS'","[{'text': 'NFT', 'indices': [56, 60]}]",http://pbs.twimg.com/media/E-xmYTNXIAg0bKV.jpg
1433177894763761667,2021-09-01 21:20:11+00:00,b'the experts have spoken\xf0\x9f\x91\x80 https://t.co/zUpLN737VI',[],http://pbs.twimg.com/ext_tw_video_thumb/1433176473075134468/pu/img/0h9R_l1gkil9hEi6.jpg
1432385005162991616,2021-08-30 16:49:32+00:00,b'men lie.. women lie.. numbers don\xe2\x80\x99t.. https://t.co/IGShs02IkQ',[],http://pbs.twimg.com/media/E-DakB8WEAgbOOb.jpg
1432224196545978370,2021-08-30 06:10:32+00:00,b'who\xe2\x80\x99s next? https://t.co/X30W3ufa33',[],http://pbs.twimg.com/media/E-BIUKOWQAEPUFR.jpg
1431774165334384641,2021-08-29 00:22:16+00:00,b'had to get a good look at it https://t.co/XlRNIka9jT',[],http://pbs.twimg.com/media/E96vA2kXsAE_25m.jpg
1431738212070854657,2021-08-28 21:59:24+00:00,b'tomorrow. https://t.co/ewjY71iw6r',[],http://pbs.twimg.com/ext_tw_video_thumb/1431738120807059463/pu/img/6W4i0Optdn8FER48.jpg
1431707921600090115,2021-08-28 19:59:03+00:00,b'Mood: when you know you\xe2\x80\x99ll add another body to the meme collection tomorrow \n\n\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\nhttps://t.co/dZYjRIOJGD https://t.co/F7yRyltNcz',[],http://pbs.twimg.com/media/E95ywRyXIAckMe4.jpg
1431629630688088065,2021-08-28 14:47:57+00:00,b'on weight\xf0\x9f\x8e\xaf https://t.co/nzfZafvxYO',[],http://pbs.twimg.com/ext_tw_video_thumb/1431629535896875009/pu/img/Y_TbMgdFEfrGci85.jpg
1431009692642385924,2021-08-26 21:44:32+00:00,b'coming to a theater near you https://t.co/j33qZpUaxh',[],http://pbs.twimg.com/media/E9v3uipXoAEuyGO.jpg
1430711328734384128,2021-08-26 01:58:56+00:00,b'You played yourself. It\xe2\x80\x99s super necessary you get your boss Dana to give you permission to get in the ring with me since you supposed to be nice with your \xe2\x80\x9chands\xe2\x80\x9d https://t.co/nWup8UT1nQ https://t.co/1ZerG8oaaH',[],http://pbs.twimg.com/media/E9roXr2XoAQZMm7.jpg
1430705098351652869,2021-08-26 01:34:11+00:00,b'\xf0\x9f\x91\x80 https://t.co/8qz5faGUSk',[],http://pbs.twimg.com/media/E9ris0IWEAQi9GB.jpg
1430656861838233604,2021-08-25 22:22:30+00:00,b'4 DAYS CLEVELAND https://t.co/kA6e4jlhS3',[],http://pbs.twimg.com/ext_tw_video_thumb/1430656802253910017/pu/img/UEWX4aJq9N4wHkAQ.jpg
1430242447423062018,2021-08-24 18:55:46+00:00,b'\xe2\x80\x9cbut Jake what happens if you lose?!\xe2\x80\x9d\n\n5 days.. Sunday August 29th. https://t.co/1k5ngYaWLU',[],http://pbs.twimg.com/ext_tw_video_thumb/1430242367378952197/pu/img/tAd3gE-RDJN6nqcN.jpg
1429943418432720896,2021-08-23 23:07:32+00:00,b'bet you\xe2\x80\x99ve never seen someone look this good\n\n\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\nhttps://t.co/ToV8pIapvm\n\nSelling like hot cakes \xf0\x9f\x98\xa9\xf0\x9f\x98\xa9 https://t.co/M4fdk5jo2c',[],http://pbs.twimg.com/media/E9gt8DJXIAgNVAG.jpg
1429888412769734656,2021-08-23 19:28:58+00:00,b'6 days. Sunday August 29th. \n\nOrder now\xf0\x9f\x91\x89\xf0\x9f\x8f\xbc https://t.co/bwM2lUg82N https://t.co/uYpeQ1Pm8X',[],http://pbs.twimg.com/ext_tw_video_thumb/1429888048817451013/pu/img/acvEAVyxB2lBgKbb.jpg
1428927423744286721,2021-08-21 03:50:20+00:00,b'13 years ago https://t.co/GM3EvYQkpK',[],http://pbs.twimg.com/media/E9SR4a1WYAYmdQJ.jpg
1428073139540529157,2021-08-18 19:15:43+00:00,"b""RT @ShowtimeBoxing: .@jakepaul's an animal \xf0\x9f\x98\x82\xf0\x9f\x90\xb6\n\n@LoganPaul | #PaulWoodley: https://t.co/67Isik7yl9 https://t.co/Q02zdEImEZ""","[{'text': 'PaulWoodley', 'indices': [60, 72]}]",http://pbs.twimg.com/media/E9F4fltUYAI6lcX.jpg
1427438564086886405,2021-08-17 01:14:08+00:00,b'Hey Gervonta tell your boss Floyd \xe2\x80\x9cgotcha hat\xe2\x80\x9d got me a deal with Gotcha! \n\nClick on on the link and get the Gotcha hat\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\n\nhttps://t.co/akGHyu3Xi1 https://t.co/9COruuKb8m',[],http://pbs.twimg.com/media/E89Hzj_XoAIHPNy.jpg
1426727176913793026,2021-08-15 02:07:20+00:00,b'RT @ShowtimeBoxing: IYKYK \xf0\x9f\x94\xa5 \n\n\xf0\x9d\x98\xbc\xf0\x9d\x99\x87\xf0\x9d\x99\x87 \xf0\x9d\x98\xbc\xf0\x9d\x98\xbe\xf0\x9d\x98\xbe\xf0\x9d\x99\x80\xf0\x9d\x99\x8e\xf0\x9d\x99\x8e: @jakepaul vs. @TWooodley just dropped on YouTube: https://t.co/N2bX4mTTrD https://t.co/QUBTRJ2DhK',[],http://pbs.twimg.com/media/E8xjEOdWYAku167.jpg
